cell_name,cell_type,x,y
g152552__3680,AOI22x1_ASAP7_75t_R,36810,3438
g152554__1617,AOI22x1_ASAP7_75t_R,36270,3438
g152556__2802,AOI22x1_ASAP7_75t_R,35514,3168
g152558__1705,AOI22x1_ASAP7_75t_R,34866,3168
g152560__5122,AOI22x1_ASAP7_75t_R,34218,3438
g152562__8246,AOI22x1_ASAP7_75t_R,33570,2898
g152564__7098,AOI22x1_ASAP7_75t_R,32814,3168
g152566__6131,AOI22x1_ASAP7_75t_R,31896,3168
g152568__1881,AOI22x1_ASAP7_75t_R,30978,3438
g152570__5115,AOI22x1_ASAP7_75t_R,30330,3708
g152572__7482,AOI22x1_ASAP7_75t_R,29736,3708
g152574__4733,AOI22x1_ASAP7_75t_R,30654,4248
g152576__6161,AOI22x1_ASAP7_75t_R,31248,5058
g152578__9315,AOI22x1_ASAP7_75t_R,33408,29628
g152580__9945,AOI22x1_ASAP7_75t_R,33246,30978
g152582__2883,AOI22x1_ASAP7_75t_R,33138,31788
g152584__2346,AOI22x1_ASAP7_75t_R,34002,31518
g152586__1666,AOI22x1_ASAP7_75t_R,33678,32868
g152588__7410,AOI22x1_ASAP7_75t_R,34218,32868
g152590__6417,AOI22x1_ASAP7_75t_R,33084,32328
g152592__5477,AOI22x1_ASAP7_75t_R,32220,32328
g152594__2398,AOI22x1_ASAP7_75t_R,32544,31788
g152596__5107,AOI22x1_ASAP7_75t_R,32220,31518
g152598__6260,AOI22x1_ASAP7_75t_R,30600,31518
g152600__4319,AOI22x1_ASAP7_75t_R,31248,30978
g152602__8428,AOI22x1_ASAP7_75t_R,32328,30708
g152604__5526,AOI22x1_ASAP7_75t_R,31680,30168
g152606__6783,AOI22x1_ASAP7_75t_R,31248,30438
g152608__3680,AOI22x1_ASAP7_75t_R,30654,30708
g152610__1617,AOI22x1_ASAP7_75t_R,30222,30978
g152612__2802,AOI22x1_ASAP7_75t_R,29412,30978
g152614__1705,AOI22x1_ASAP7_75t_R,28818,30978
g152616__5122,AOI22x1_ASAP7_75t_R,28710,30168
g152618__8246,NAND2x1_ASAP7_75t_R,43560,26928
g152620__7098,NAND2x1_ASAP7_75t_R,42642,6138
g152622__6131,NAND2x1_ASAP7_75t_R,42264,5328
g152624__1881,NAND2x1_ASAP7_75t_R,43290,5058
g152626__5115,NAND2x1_ASAP7_75t_R,42696,4518
g152628__7482,NAND2x1_ASAP7_75t_R,43020,4248
g152630__4733,NAND2x1_ASAP7_75t_R,42318,4518
g152632__6161,NAND2x1_ASAP7_75t_R,41832,3708
g152634__9315,NAND2x1_ASAP7_75t_R,41292,3168
g152636__9945,NAND2x1_ASAP7_75t_R,41616,3168
g152638__2883,NAND2x1_ASAP7_75t_R,42102,2628
g152640__2346,NAND2x1_ASAP7_75t_R,43236,2628
g152642__1666,NAND2x1_ASAP7_75t_R,44208,2358
g152644__7410,NAND2x1_ASAP7_75t_R,43668,2088
g152646__6417,NAND2x1_ASAP7_75t_R,42858,2628
g152648__5477,NAND2x1_ASAP7_75t_R,42426,2628
g152650__2398,NAND2x1_ASAP7_75t_R,42858,3168
g152652__5107,NAND2x1_ASAP7_75t_R,43614,5058
g152654__6260,NAND2x1_ASAP7_75t_R,43560,5598
g152656__4319,NAND2x1_ASAP7_75t_R,42858,26388
g152658__8428,AOI22x1_ASAP7_75t_R,41886,27468
g152660__5526,AOI22x1_ASAP7_75t_R,40860,27738
g152662__6783,AOI22x1_ASAP7_75t_R,43452,28008
g152664__3680,AOI22x1_ASAP7_75t_R,42642,28278
g152666__1617,AOI22x1_ASAP7_75t_R,41670,28818
g152668__2802,AOI22x1_ASAP7_75t_R,43722,28548
g152670__1705,AOI22x1_ASAP7_75t_R,42642,29088
g152672__5122,AOI22x1_ASAP7_75t_R,43884,29358
g152674__8246,AOI22x1_ASAP7_75t_R,43776,29898
g152676__7098,AOI22x1_ASAP7_75t_R,44100,31248
g152678__6131,AOI22x1_ASAP7_75t_R,43830,31788
g152680__1881,AOI22x1_ASAP7_75t_R,43722,32058
g152682__5115,AOI22x1_ASAP7_75t_R,43074,30978
g152684__7482,AOI22x1_ASAP7_75t_R,43128,30438
g152686__4733,AOI22x1_ASAP7_75t_R,42102,29898
g152688__6161,AOI22x1_ASAP7_75t_R,41508,29898
g152690__9315,AOI22x1_ASAP7_75t_R,40968,28278
g152692__9945,AOI22x1_ASAP7_75t_R,40374,28278
g152694__2883,AOI22x1_ASAP7_75t_R,39510,28278
g152696__2346,AOI22x1_ASAP7_75t_R,38754,28818
g152698__1666,AOI22x1_ASAP7_75t_R,27630,30168
g152700__7410,AOI22x1_ASAP7_75t_R,26874,31248
g152702__6417,AOI22x1_ASAP7_75t_R,26064,30438
g152704__5477,AOI22x1_ASAP7_75t_R,25362,30978
g152706__2398,AOI22x1_ASAP7_75t_R,24714,30708
g152708__5107,AOI22x1_ASAP7_75t_R,24984,29898
g152710__6260,AOI22x1_ASAP7_75t_R,24120,30168
g152712__4319,AOI22x1_ASAP7_75t_R,23310,30978
g152714__8428,AOI22x1_ASAP7_75t_R,24120,31518
g152716__5526,AOI22x1_ASAP7_75t_R,24660,31518
g152718__6783,AOI22x1_ASAP7_75t_R,25308,31788
g152720__3680,AOI22x1_ASAP7_75t_R,26064,31518
g152722__1617,AOI22x1_ASAP7_75t_R,26172,32328
g152724__2802,AOI22x1_ASAP7_75t_R,25146,32598
g152726__1705,AOI22x1_ASAP7_75t_R,23310,32598
g152728__5122,AOI22x1_ASAP7_75t_R,23040,32868
g152730__8246,AOI22x1_ASAP7_75t_R,24660,32058
g152732__7098,AOI22x1_ASAP7_75t_R,23904,32058
g152734__6131,AOI22x1_ASAP7_75t_R,23094,31518
g152736__1881,AOI22x1_ASAP7_75t_R,23418,31248
g152738__5115,AOI22x1_ASAP7_75t_R,42048,25848
g152740__7482,AOI22x1_ASAP7_75t_R,41508,25848
g152742__4733,AOI22x1_ASAP7_75t_R,41940,25578
g152744__6161,AOI22x1_ASAP7_75t_R,43560,25578
g152746__9315,AOI22x1_ASAP7_75t_R,43668,25038
g152748__9945,AOI22x1_ASAP7_75t_R,42480,24498
g152750__2883,AOI22x1_ASAP7_75t_R,42264,24768
g152752__2346,AOI22x1_ASAP7_75t_R,41940,24228
g152754__1666,AOI22x1_ASAP7_75t_R,43992,24228
g152756__7410,AOI22x1_ASAP7_75t_R,43290,23418
g152758__6417,AOI22x1_ASAP7_75t_R,43614,22878
g152760__5477,AOI22x1_ASAP7_75t_R,43938,21798
g152762__2398,AOI22x1_ASAP7_75t_R,43452,20988
g152764__5107,AOI22x1_ASAP7_75t_R,43398,20178
g152766__6260,AOI22x1_ASAP7_75t_R,43884,19908
g152768__4319,AOI22x1_ASAP7_75t_R,43290,18828
g152770__8428,AOI22x1_ASAP7_75t_R,42858,18018
g152772__5526,AOI22x1_ASAP7_75t_R,44154,17478
g152774__6783,AOI22x1_ASAP7_75t_R,42750,17748
g152776__3680,AOI22x1_ASAP7_75t_R,41724,18018
g152778__1617,AOI22x1_ASAP7_75t_R,32922,18018
g152780__2802,AOI22x1_ASAP7_75t_R,32166,17748
g152782__1705,AOI22x1_ASAP7_75t_R,31086,17478
g152784__5122,AOI22x1_ASAP7_75t_R,30600,18558
g152786__8246,AOI22x1_ASAP7_75t_R,32760,19368
g152788__7098,AOI22x1_ASAP7_75t_R,33300,19368
g152790__6131,AOI22x1_ASAP7_75t_R,34542,20178
g152792__1881,AOI22x1_ASAP7_75t_R,33894,20448
g152794__5115,AOI22x1_ASAP7_75t_R,33192,19638
g152796__7410,AOI22x1_ASAP7_75t_R,31734,19908
g152798__6260,AOI22x1_ASAP7_75t_R,30870,19908
g152800__8246,AOI22x1_ASAP7_75t_R,29844,19638
g152802__9945,AOI22x1_ASAP7_75t_R,29142,19098
g152804__2398,AOI22x1_ASAP7_75t_R,28656,18018
g152814__7482,AOI22x1_ASAP7_75t_R,4248,29358
g152815__4733,AOI22x1_ASAP7_75t_R,4086,21528
g152816__6161,AOI22x1_ASAP7_75t_R,9378,28818
g152817__9315,AOI22x1_ASAP7_75t_R,9540,21528
g152818__5122,AOI22x1_ASAP7_75t_R,28494,18558
g152823__9945,AOI22x1_ASAP7_75t_R,3492,27468
g152824__2883,AOI22x1_ASAP7_75t_R,4194,18828
g152825__2346,AOI22x1_ASAP7_75t_R,10566,26928
g152826__1666,AOI22x1_ASAP7_75t_R,11754,18828
g152832__6417,AOI22x1_ASAP7_75t_R,4302,19368
g152833__5477,AOI22x1_ASAP7_75t_R,10566,27198
g152835__2398,AOI22x1_ASAP7_75t_R,3870,26658
g152836__5107,AOI22x1_ASAP7_75t_R,10674,19098
g152837,INVx1_ASAP7_75t_R,7110,27468
g152843__4319,AOI22x1_ASAP7_75t_R,3060,28548
g152844__8428,AOI22x1_ASAP7_75t_R,3222,21528
g152845__5526,AOI22x1_ASAP7_75t_R,10620,28008
g152846__6783,AOI22x1_ASAP7_75t_R,10782,20988
g152847__2883,AOI22x1_ASAP7_75t_R,27738,19098
g152849,INVx1_ASAP7_75t_R,5922,26388
g152855__3680,AOI22x1_ASAP7_75t_R,2142,27198
g152856__1617,AOI22x1_ASAP7_75t_R,5760,21258
g152857__5122,AOI22x1_ASAP7_75t_R,10998,25848
g152858__1705,AOI22x1_ASAP7_75t_R,11538,20448
g152859__2802,AOI22x1_ASAP7_75t_R,9378,23688
g152860,INVx1_ASAP7_75t_R,3276,25038
g152866__7098,AOI22x1_ASAP7_75t_R,2250,20988
g152867__6131,AOI22x1_ASAP7_75t_R,10674,29628
g152869__1881,AOI22x1_ASAP7_75t_R,1764,29358
g152870__5115,AOI22x1_ASAP7_75t_R,10404,20448
g152871,INVx1_ASAP7_75t_R,5544,26658
g152877__7482,AOI22x1_ASAP7_75t_R,2412,26388
g152878__4733,AOI22x1_ASAP7_75t_R,3276,19908
g152879__6161,AOI22x1_ASAP7_75t_R,10080,26118
g152880__9315,AOI22x1_ASAP7_75t_R,9972,19368
g152881__7410,AOI22x1_ASAP7_75t_R,27144,18288
g152883,INVx1_ASAP7_75t_R,1602,27198
g152960__2883,AOI22x1_ASAP7_75t_R,8676,21528
g152961__2346,AOI22x1_ASAP7_75t_R,1926,29628
g152962__1666,AOI22x1_ASAP7_75t_R,2088,22068
g152963__7410,AOI22x1_ASAP7_75t_R,10080,28008
g152964__6417,AOI22x1_ASAP7_75t_R,9864,23148
g153,NAND2x1_ASAP7_75t_R,29358,23958
g153037,INVx1_ASAP7_75t_R,7380,26388
g153290__5526,AOI22xp5_ASAP7_75t_SL,10350,1548
g153291__3680,AOI22xp5_ASAP7_75t_SL,20502,4788
g153292__1705,AOI22xp5_ASAP7_75t_SL,19260,3438
g153293__7098,AOI22xp5_ASAP7_75t_SL,22338,7758
g153294__1881,AOI22xp5_ASAP7_75t_SL,22392,4788
g153295__5115,AOI22xp5_ASAP7_75t_SL,20718,7758
g153296__7482,AOI22xp5_ASAP7_75t_SL,20718,2088
g153297__4733,AOI22xp5_ASAP7_75t_SL,22068,1548
g153298__6161,AOI22xp33_ASAP7_75t_SL,22176,3978
g153299__2883,AOI22xp5_ASAP7_75t_SL,18342,1548
g153300__7410,AOI22xp33_ASAP7_75t_SL,18126,3168
g153301__6417,AOI22xp5_ASAP7_75t_SL,18450,5598
g153302__5122,AOI22xp5_ASAP7_75t_SL,1764,3978
g153303__8246,AOI22xp5_ASAP7_75t_SL,6462,17208
g153304__7098,AOI22xp5_ASAP7_75t_SL,1656,15858
g153305__6131,AOI22xp5_ASAP7_75t_SL,1656,12348
g153306__1881,AOI22xp5_ASAP7_75t_SL,5112,9918
g153307__5115,AOI22xp5_ASAP7_75t_SL,1656,13968
g153308__7482,AOI22xp5_ASAP7_75t_SL,3708,14778
g153309__4733,AOI22xp5_ASAP7_75t_SL,1710,18018
g153310__6161,AOI22xp5_ASAP7_75t_SL,1602,4788
g153311__9315,AOI22xp5_ASAP7_75t_SL,1656,11538
g153312__9945,AOI22xp5_ASAP7_75t_SL,4410,8028
g153313__2883,AOI22xp5_ASAP7_75t_SL,3708,5868
g153314__8428,AOI22xp5_ASAP7_75t_SL,10026,1548
g153315__5526,AOI22xp5_ASAP7_75t_SL,20988,4518
g153316__6783,AOI22xp5_ASAP7_75t_SL,19584,3438
g153317__3680,AOI22xp5_ASAP7_75t_SL,22986,7758
g153318__1617,AOI22xp5_ASAP7_75t_SL,22932,5058
g153319__2802,AOI22xp33_ASAP7_75t_SL,21096,7758
g153320__1705,AOI22xp5_ASAP7_75t_SL,20988,1548
g153321__5122,AOI22xp5_ASAP7_75t_SL,22770,1818
g153322__8246,AOI22xp33_ASAP7_75t_SL,22392,3708
g153323__7098,AOI22xp33_ASAP7_75t_SL,18990,1278
g153324__6131,AOI22xp5_ASAP7_75t_SL,18126,3978
g153325__1881,AOI22xp33_ASAP7_75t_SL,18828,5328
g153330__4319,AOI22xp5_ASAP7_75t_SL,5058,9108
g153331__6783,AOI22xp5_ASAP7_75t_SL,1386,14238
g153335__5115,AOI22xp5_ASAP7_75t_SL,1332,10728
g153336__7482,AOI22xp5_ASAP7_75t_SL,4734,8028
g153337__4733,AOI22xp5_ASAP7_75t_SL,3384,5868
g153338__5122,O2A1O1Ixp33_ASAP7_75t_SL,30762,2358
g153339__5477,AOI22x1_ASAP7_75t_R,9864,18828
g153340__5107,AOI22x1_ASAP7_75t_R,3276,26388
g153341__8428,AOI22x1_ASAP7_75t_R,5274,19908
g153342__2398,AOI22xp5_ASAP7_75t_SL,11700,1278
g153343__5107,AOI22xp5_ASAP7_75t_SL,12672,6408
g153344__6260,AOI22xp5_ASAP7_75t_SL,10566,6948
g153345__175619,AOI22xp5_ASAP7_75t_SL,17802,6948
g153346__8428,AOI22xp33_ASAP7_75t_SL,9540,7218
g153347__6783,AOI22xp5_ASAP7_75t_SL,16884,4518
g153348__1705,AOI22xp33_ASAP7_75t_SL,15372,8568
g153350__5115,AOI22xp33_ASAP7_75t_SL,15264,7488
g153351__6161,AOI22xp33_ASAP7_75t_SL,9432,3708
g153353__2346,AOI22xp33_ASAP7_75t_SL,15156,1548
g153355__7410,AOI22xp33_ASAP7_75t_SL,15372,5868
g153356__6417,AOI22xp33_ASAP7_75t_SL,9324,5328
g153357__5477,AOI22xp33_ASAP7_75t_SL,9594,1278
g153358__2398,AOI22xp5_ASAP7_75t_SL,11646,8568
g153359__5107,AOI22xp5_ASAP7_75t_SL,10458,9378
g153360__6260,AOI22xp33_ASAP7_75t_SL,14130,9378
g153361__4319,AOI22xp33_ASAP7_75t_SL,8946,9108
g153362__6161,AOI22xp5_ASAP7_75t_SL,4572,14238
g153363__9315,AOI22xp5_ASAP7_75t_SL,8136,16398
g153364__9945,AOI22xp5_ASAP7_75t_SL,3762,8838
g153365__2883,AOI22xp5_ASAP7_75t_SL,6840,14238
g153366__2346,AOI22xp5_ASAP7_75t_SL,7272,12618
g153367__1666,AOI22xp33_ASAP7_75t_SL,1386,8028
g153368__6417,AOI22xp33_ASAP7_75t_SL,6246,9378
g153369__176525,AOI22xp33_ASAP7_75t_SL,1548,6408
g153371__5107,AOI22xp5_ASAP7_75t_SL,5004,5328
g153372__4319,AOI22xp33_ASAP7_75t_SL,5976,7758
g153373__178344,AOI22xp33_ASAP7_75t_SL,3654,3978
g153374__5526,AOI22xp33_ASAP7_75t_SL,6300,3978
g153375__6783,AOI22xp33_ASAP7_75t_SL,1764,9108
g153376__176531,AOI22xp33_ASAP7_75t_SL,6246,6138
g153377__1617,AOI22xp33_ASAP7_75t_SL,6084,4788
g153378__2802,AOI22xp5_ASAP7_75t_SL,7596,17478
g153379__1705,AOI22xp5_ASAP7_75t_SL,5706,12618
g153381__8246,AOI22xp5_ASAP7_75t_SL,8028,13158
g153382__176747,AOI21xp5_ASAP7_75t_SL,20016,25578
g153386__176754,AOI21xp5_ASAP7_75t_SL,19206,29358
g153387__176895,AOI21xp5_ASAP7_75t_SL,23418,9918
g153388__3680,AOI22xp33_ASAP7_75t_SL,11592,1818
g153389__1617,AOI22xp33_ASAP7_75t_SL,12510,7488
g153390__2802,AOI22xp33_ASAP7_75t_SL,10242,6138
g153391__1705,AOI22xp33_ASAP7_75t_SL,17262,6678
g153392__5122,AOI22xp33_ASAP7_75t_SL,9162,6678
g153394__7098,AOI22xp33_ASAP7_75t_SL,16020,8838
g153395__175376,A2O1A1Ixp33_ASAP7_75t_SL,8406,14508
g153396__174767,A2O1A1Ixp33_ASAP7_75t_SL,19530,7758
g153397__1881,OAI21xp5_ASAP7_75t_SL,9270,15048
g153398__1617,OAI21xp5_ASAP7_75t_SL,20124,9108
g153399__5115,NAND2x1_ASAP7_75t_R,9918,15588
g153401__4319,AOI22x1_ASAP7_75t_R,9918,23688
g153402__6260,AOI22x1_ASAP7_75t_R,9864,22338
g153403__5526,AOI22x1_ASAP7_75t_R,9702,26388
g153404__6131,AOI22xp5_ASAP7_75t_SL,7704,13158
g153408__4733,AOI22xp33_ASAP7_75t_SL,6192,5598
g153409__6161,AOI22xp33_ASAP7_75t_SL,6084,6678
g153410__9315,AOI22xp33_ASAP7_75t_SL,1440,9108
g153411__9945,AOI22xp33_ASAP7_75t_SL,6192,3708
g153412__178339,AOI22xp33_ASAP7_75t_SL,3654,3708
g153413__175598,AOI22xp33_ASAP7_75t_SL,6300,7758
g153414__175602,AOI22xp33_ASAP7_75t_SL,4680,5328
g153416__6417,AOI22xp33_ASAP7_75t_SL,1494,6138
g153417__5477,AOI22xp5_ASAP7_75t_SL,5922,9378
g153418__2398,AOI22xp33_ASAP7_75t_SL,1440,8298
g153419__5107,AOI22xp33_ASAP7_75t_SL,7650,12348
g153420__6260,AOI22xp5_ASAP7_75t_SL,6786,15048
g153421__4319,AOI22xp5_ASAP7_75t_SL,4032,9648
g153423__1705,AOI22xp5_ASAP7_75t_SL,4896,14238
g153424__4733,AOI22xp5_ASAP7_75t_SL,9270,9108
g153425__6161,AOI22xp33_ASAP7_75t_SL,13806,9378
g153428__2346,AOI22xp33_ASAP7_75t_SL,9702,1548
g153429__7410,AOI22xp33_ASAP7_75t_SL,9594,4788
g153430__1666,AOI22xp33_ASAP7_75t_SL,15696,5868
g153432__7482,AOI22xp33_ASAP7_75t_SL,14832,1548
g153433__8428,AOI22xp33_ASAP7_75t_SL,13968,1818
g153434__5526,AOI22xp33_ASAP7_75t_SL,10242,3438
g153435__6783,AOI22xp33_ASAP7_75t_SL,14940,7488
g153436__3680,AOI22xp33_ASAP7_75t_SL,16830,1818
g153542,INVx1_ASAP7_75t_R,1494,25848
g153543__168321,AOI22xp33_ASAP7_75t_SL,7596,11268
g153544__168301,AOI22xp33_ASAP7_75t_SL,2250,8298
g153545__168318,AOI22xp33_ASAP7_75t_SL,6246,10458
g153546__168328,AOI22xp33_ASAP7_75t_SL,2574,6678
g153547__168319,AOI22xp33_ASAP7_75t_SL,4950,2898
g153548__168315,AOI22xp33_ASAP7_75t_SL,4140,4788
g153549__168316,AOI22xp33_ASAP7_75t_SL,7110,8028
g153550__178342,AOI22xp33_ASAP7_75t_SL,3060,3438
g153551__168327,AOI22xp33_ASAP7_75t_SL,6408,2898
g153552__168299,AOI22xp33_ASAP7_75t_SL,2466,9378
g153553__168326,AOI22xp33_ASAP7_75t_SL,6948,5868
g153555__168325,AOI22xp5_ASAP7_75t_SL,7920,16668
g153556__168324,AOI22xp5_ASAP7_75t_SL,5598,13428
g153557__168323,AOI22xp5_ASAP7_75t_SL,7164,8568
g153558__168322,AOI22xp5_ASAP7_75t_SL,7974,12348
g153559__3680,AOI22xp5_ASAP7_75t_SL,5004,15318
g153561__2802,AOI22xp5_ASAP7_75t_SL,4464,8838
g153562__1705,AOI22xp5_ASAP7_75t_SL,6732,15858
g153563__5122,AOI22xp33_ASAP7_75t_SL,7110,11808
g153564__8246,AOI22xp33_ASAP7_75t_SL,2088,7488
g153565__7098,AOI22xp33_ASAP7_75t_SL,6354,9648
g153566__6131,AOI22xp5_ASAP7_75t_SL,2250,5598
g153567__1881,AOI22xp5_ASAP7_75t_SL,5490,3168
g153568__5115,AOI22xp33_ASAP7_75t_SL,3816,4788
g153569__7482,AOI22xp33_ASAP7_75t_SL,6786,8028
g153570__178343,AOI22xp5_ASAP7_75t_SL,3276,2898
g153571__6161,AOI22xp5_ASAP7_75t_SL,6732,2898
g153572__9315,AOI22xp33_ASAP7_75t_SL,2520,8568
g153573__9945,AOI22xp33_ASAP7_75t_SL,6678,6138
g153574__2883,AOI22xp33_ASAP7_75t_SL,6894,4518
g153575__1666,AOI22xp5_ASAP7_75t_SL,7326,16668
g153576__7410,AOI22xp5_ASAP7_75t_SL,5382,12618
g153577__6417,AOI22xp5_ASAP7_75t_SL,7326,9108
g153579__213705,AOI221xp5_ASAP7_75t_SL,41130,29358
g153584__6783,AOI221xp5_ASAP7_75t_SL,37296,5328
g153585__5526,AOI221xp5_ASAP7_75t_SL,34596,5058
g153586__8428,AOI21xp5_ASAP7_75t_SL,37296,5598
g153589__6783,AOI22x1_ASAP7_75t_R,9378,28278
g153590__3680,AOI22x1_ASAP7_75t_R,11106,23958
g153591__6783,NAND2x1_ASAP7_75t_R,10458,32328
g153592__219228,AOI221xp5_ASAP7_75t_SL,28764,19908
g153593__219227,AOI221xp5_ASAP7_75t_SL,28602,20448
g153594__219232,AOI221xp5_ASAP7_75t_SL,28116,19638
g153595__219229,AOI221xp5_ASAP7_75t_SL,27954,20448
g153599__2346,AOI221x1_ASAP7_75t_SL,32220,4518
g153600__193163,AOI221xp5_ASAP7_75t_SL,42750,20448
g153601__193160,AOI221xp5_ASAP7_75t_SL,42372,19908
g153602__193161,AOI221xp5_ASAP7_75t_SL,42750,19638
g153603__6161,AOI221xp5_ASAP7_75t_SL,42210,19638
g153607__179418,AOI221xp5_ASAP7_75t_SL,21258,33138
g153611__185128,AOI221xp5_ASAP7_75t_SL,30492,33948
g153616__5526,OAI21xp5_ASAP7_75t_SL,10296,34218
g153618__185117,AOI221xp5_ASAP7_75t_SL,32382,34488
g153619__185121,AOI21xp5_ASAP7_75t_SL,31680,35298
g153624__185113,AOI21xp5_ASAP7_75t_SL,30654,36378
g153625__179916,A2O1A1Ixp33_ASAP7_75t_SL,9864,35028
g153627__169861,O2A1O1Ixp5_ASAP7_75t_SL,21636,12618
g153628__178191,O2A1O1Ixp33_ASAP7_75t_SL,8676,15048
g153629__182014,O2A1O1Ixp33_ASAP7_75t_SL,19476,8568
g153631__1617,AOI221xp5_ASAP7_75t_SL,37458,5058
g153632__179287,AOI21xp5_ASAP7_75t_SL,19368,34218
g153633__188954,AOI21xp5_ASAP7_75t_SL,19530,35028
g153634__188333,AOI221xp5_ASAP7_75t_SL,20988,34488
g153635__188335,AOI221xp5_ASAP7_75t_SL,20124,34488
g153639__182909,AOI221xp5_ASAP7_75t_SL,20556,34488
g153643__1666,AOI21xp5_ASAP7_75t_SL,42804,22338
g153644__2346,AOI21xp5_ASAP7_75t_SL,42642,21798
g153645__2883,AOI21xp5_ASAP7_75t_SL,41886,23418
g153646__9945,AOI21xp5_ASAP7_75t_SL,42750,23688
g153648__196988,AOI21xp5_ASAP7_75t_SL,41886,22068
g153651__5115,AOI21xp5_ASAP7_75t_SL,34110,3978
g153652__1881,AOI21xp5_ASAP7_75t_SL,34326,4788
g153655__8246,AOI21xp5_ASAP7_75t_SL,29898,20718
g153656__5122,AOI21xp5_ASAP7_75t_SL,31032,20988
g153659__1617,AOI221xp5_ASAP7_75t_SL,32868,20718
g153662__6783,AOI221xp5_ASAP7_75t_SL,31896,18558
g153664__176232,OAI21xp33_ASAP7_75t_SL,16506,18288
g153665__176236,OAI21xp33_ASAP7_75t_SL,14778,22068
g153666__176235,OAI21xp33_ASAP7_75t_SL,16776,27738
g153667__176231,OAI21xp33_ASAP7_75t_SL,14778,25308
g153668__176233,OAI21xp33_ASAP7_75t_SL,14616,23688
g153669__176234,OAI21xp33_ASAP7_75t_SL,18450,21798
g153675__171918,AOI21xp5_ASAP7_75t_SL,42804,35298
g153677__185118,AOI21xp5_ASAP7_75t_SL,30276,34758
g153760__193866,AOI322xp5_ASAP7_75t_SL,27738,34218
g153761__168317,AOI22xp5_ASAP7_75t_SL,3762,10188
g153762__168314,AOI22xp5_ASAP7_75t_SL,7596,16128
g153763__168294,AOI22xp33_ASAP7_75t_SL,5004,14508
g153764__169153,AOI221xp5_ASAP7_75t_SL,18720,32868
g153766__178451,AOI22xp5_ASAP7_75t_SL,9432,32058
g153767__178449,AOI22xp5_ASAP7_75t_SL,1602,31788
g153768__178448,AOI22xp5_ASAP7_75t_SL,9594,33138
g153770__178446,AOI22xp5_ASAP7_75t_SL,6516,35028
g153771__178445,AOI22xp5_ASAP7_75t_SL,7758,35298
g153772__178444,AOI22xp5_ASAP7_75t_SL,8190,32328
g153773__188371,AOI22xp33_ASAP7_75t_SL,7272,39348
g153774__178442,AOI22xp5_ASAP7_75t_SL,6462,32058
g153775__178441,AOI22xp5_ASAP7_75t_SL,9810,40968
g153776__178440,AOI22xp5_ASAP7_75t_SL,6678,33948
g153778__178439,AOI22xp5_ASAP7_75t_SL,1926,35298
g153779__178438,AOI22xp33_ASAP7_75t_SL,10080,38268
g153780__178437,AOI22xp33_ASAP7_75t_SL,3708,40428
g153781__178436,AOI22xp33_ASAP7_75t_SL,6408,36378
g153782__178435,AOI22xp5_ASAP7_75t_SL,2088,33948
g153783__178434,AOI22xp5_ASAP7_75t_SL,4032,34758
g153784__178433,AOI22xp5_ASAP7_75t_SL,7056,38268
g153788__182080,AOI22xp33_ASAP7_75t_SL,9000,8028
g153790__182072,AOI22xp5_ASAP7_75t_SL,13752,8028
g153791__182078,AOI22xp5_ASAP7_75t_SL,10836,7488
g153792__182075,AOI22xp5_ASAP7_75t_SL,11538,8028
g153793__182084,AOI22xp33_ASAP7_75t_SL,9432,2088
g153794__182094,AOI22xp33_ASAP7_75t_SL,10134,4788
g153795__182086,AOI22xp5_ASAP7_75t_SL,15912,4518
g153797__182082,AOI22xp33_ASAP7_75t_SL,15372,2898
g153798__182071,AOI22xp33_ASAP7_75t_SL,14076,2088
g153799__182068,AOI22xp33_ASAP7_75t_SL,8244,3978
g153801__182083,AOI22xp5_ASAP7_75t_SL,16830,2358
g153802__182074,AOI22xp33_ASAP7_75t_SL,16128,8028
g153803__182081,AOI22xp33_ASAP7_75t_SL,17370,5328
g153804__182077,AOI22xp33_ASAP7_75t_SL,9594,5868
g153805__182079,AOI22xp5_ASAP7_75t_SL,16020,6408
g153806__182097,AOI22xp5_ASAP7_75t_SL,11322,6138
g153807__182076,AOI22xp33_ASAP7_75t_SL,12780,8298
g153808__182089,AOI22xp5_ASAP7_75t_SL,11592,2898
g153810__168293,AOI22xp5_ASAP7_75t_SL,14184,8028
g153811__168291,AOI22xp5_ASAP7_75t_SL,10512,7488
g153813__175430,AOI22xp33_ASAP7_75t_SL,9378,2628
g153814__168277,AOI22xp33_ASAP7_75t_SL,9810,5058
g153815__168289,AOI22xp5_ASAP7_75t_SL,15588,4518
g153817__175426,AOI22xp33_ASAP7_75t_SL,15588,3168
g153818__168287,AOI22xp5_ASAP7_75t_SL,13860,2898
g153819__175422,AOI22xp33_ASAP7_75t_SL,9270,2898
g153820__168262,AOI22xp33_ASAP7_75t_SL,13968,7488
g153821__168285,AOI22xp33_ASAP7_75t_SL,16830,3168
g153822__168284,AOI22xp33_ASAP7_75t_SL,16398,7218
g153824__168280,AOI22xp33_ASAP7_75t_SL,9270,5868
g153825__168282,AOI22xp5_ASAP7_75t_SL,16398,6408
g153826__168281,AOI22xp5_ASAP7_75t_SL,11214,6678
g153827__168283,AOI22xp5_ASAP7_75t_SL,12834,7488
g153829__173944,AOI221xp5_ASAP7_75t_SL,41184,18288
g153830__205422,AOI221xp5_ASAP7_75t_SL,41238,18828
